"stopTag","stopName","latitude","longitude","routeTags"
"7685","Humberline Dr At Huddersfield Rd","43.7435","-79.62084","96"
"5745","Sheppard Ave East At Neilson Rd","43.79831","-79.21743","385,985,85"
"2954","Dundas St West At Howard Park Ave","43.65223","-79.44852","306,505"
"14239","Kipling Station","43.63772","-79.53551","49,40"
"8600","2350 Bayview Ave - The Granite Club","43.73413","-79.38159","11,162"
"6193","Weston Rd At Coronado Crt","43.74037","-79.5399","165"
"9477","Military Trail At Conlins Rd North Side","43.78378","-79.18221","38"
"6129","Dufferin St At Liberty St","43.63741","-79.42689","929,29,329"
"7176","Midland Ave At McNicoll Ave","43.81444","-79.292","57"
"6621","Eglinton Ave West At Oakwood Ave","43.69742","-79.44256","332,32"
"265","Davisville Ave At Cleveland St","43.70209","-79.37811","11,28"
"9247","Lawrence Ave East At Greencedar Circt East Side","43.75814","-79.23268","354,54"
"4672","Lawrence Ave West At Rosewell Ave East Side","43.72268","-79.41322","352,52"
"14000","Weston Rd At Sidney Belsey Cres","43.69335","-79.50488","89"
"9635","Orfus Rd At Dufflaw Rd","43.718708","-79.46353","47"
"9966","O'Connor Dr At Victoria Park Ave","43.72389","-79.30159","70"
"5426","Sheppard Ave East At Opposite Walkway To Winstanly Cres","43.79968","-79.21002","385,85"
"4546","Mimico Ave At Lake Shore Blvd West West Side","43.61371","-79.48995","176,76"
"7596","Kennedy Rd At Summer Dr North Side","43.72223","-79.26356","113"
"8757","Dundas St West At Prince Edward Dr North","43.66047","-79.51056","40"
"8103","Vaughan Rd At Humewood Dr","43.68874","-79.42874","90"
"4905","York Mills Rd At Cedarwood Ave East Side","43.74593","-79.39379","122,115,95,395"
"398","Birchmount Rd At Finch Ave East","43.79915","-79.30622","17"
"8537","Danforth Ave At Coxwell Ave","43.68322","-79.32373","300"
"5570","Dufferin St At Whitley Ave","43.72935","-79.45837","29,329"
"8037","Consumers Rd At Victoria Park Ave West Side","43.77188","-79.3223","24,167"
"9108","Foxwell St At Duern St","43.67089","-79.49586","79,189"
"7942","Bayview Ave At Millwood Rd","43.70415","-79.37445","11"
"3788","Royal York Rd At Frankwood Rd","43.62894","-79.50378","15,315,76"
"413","Church St At Uphill Ave","43.70869","-79.50836","59"
"10218","Yonge St At Gerrard St East","43.65897","-79.38194","320,97"
"590","Mortimer Ave At Coxwell Ave West Side - Michael Garron Hospital","43.69056","-79.32706","62"
"790","Sheppard Ave West At Jane St","43.73957","-79.51296","984,84,384"
"8435","Kipling Ave At Birmingham St","43.60083","-79.5182","44,944"
"342","Eglinton Ave West At Weston Rd","43.68671","-79.48992","332,32"
"6399","Townsend Rd At Steeles Ave East South Side","43.81106","-79.35731","25,325,51"
"9205","Islington Ave At Vanhill Ave","43.75723","-79.56965","37,337,937"
"4887","Islington Ave At Thorold Gate North Side","43.76295","-79.57365","37,337,937"
"3329","Yonge St At Grosvenor St","43.6631","-79.3839","320,97"
"6409","Leslie St At Sheppard Ave East North Side","43.77225","-79.36393","51"
"962","Brimley Rd At Walkway To McCool Crt","43.81849","-79.28319","21"
"2154","Leslie St At Thorny Vineway","43.78771","-79.36731","51"
"10022","Islington Ave At Titan Rd","43.63097","-79.51792","110,337"
"7544","Leslie St At Bannatyne Dr North Side","43.7589","-79.36114","51"
"9994","Martin Grove Rd At Longbourne Dr North Side","43.68112","-79.56597","46"
"1603","Drewry Ave At Hilda Ave","43.78553","-79.42422","125"
"7060","Queen St West At Peter St","43.64922","-79.39377","301,501"
"5577","Lake Shore Blvd West At Long Branch Ave","43.59469","-79.53303","110,301,501,508"
"3066","Finch Ave West At Silverstone Dr","43.73617","-79.59475","36,927"
"4536","Lawrence Ave East At Victoria Park Ave","43.7419","-79.31008","354,54"
"4058","O'Connor Dr At Beechwood Dr","43.69274","-79.35306","8"
"7139","Dundas St West At Grace St","43.65058","-79.41422","505"
"6328","Elm St At University Ave East Side","43.65647","-79.38788","13"
"9771","1222 Pharmacy Ave","43.74839","-79.3068","67"
"3995","Culford Rd At Harrow Dr","43.70134","-79.48505","59"
"9039","Washburn Way At Nahanni Ter South Side","43.80236","-79.22472","134"
"9201","Ellesmere Rd At Markham Rd","43.77625","-79.232","133,38,995,95,395"
"7067","1315 Morningside Ave","43.8056","-79.20091","116"
"5740","Don Mills Rd At Legato Crt","43.74621","-79.34568","25,325"
"1706","Midland Ave At South Shields Ave","43.80692","-79.2886","57"
"5948","College St At Queen'S Park - Queen'S Park Station","43.66","-79.39014","306,506"
"8551","Cummer Ave At Pineway Blvd","43.79885","-79.3758","42"
"2283","Warden Ave At Danforth Ave","43.69424","-79.27348","135,69"
"533","Sheppard Ave East At Commons Dr","43.775608","-79.32094","167"
"8558","Mortimer Ave At Logan Ave","43.68495","-79.35182","322,62"
"3328","Lawrence Ave West At Bathurst St","43.71904","-79.43016","352,952,52"
"14701","Queen St West At Dufferin St West Side","43.64215","-79.42933","301,501"
"763","Maple Leaf Dr At Culford Rd","43.7122","-79.49039","59"
"2960","Royal York Rd At Lawrence Ave West","43.69601","-79.53247","73"
"2706","The East Mall At West Deane Park Dr South Side","43.6591","-79.56913","111"
"5514","Crow Trail At Carrying Pl","43.80882","-79.2325","134"
"7201","Parliament St At St James Ave South Side","43.66965","-79.37027","365,94,65"
"4127","Weston Rd At Denison Rd East","43.69619","-79.50797","89"
"9637","Washburn Way At Griffen Dr","43.79817","-79.22806","134"
"6617","Islington Ave At Birmingham St","43.60339","-79.50646","110,337"
"4082","Dufferin St At Rogers Rd","43.68567","-79.44626","929,29,329"
"2419","Bayview Ave At McKee Ave","43.77814","-79.39073","11"
"8181","Victoria Park Ave At Eglinton Ave East","43.7241","-79.30224","24,324,70"
"3426","Aukland Rd At Dundas St West North Side","43.63877","-79.53855","300,49"
"9353","Oakwood Ave At Rogers Rd","43.68722","-79.43883","363,63"
"24401","Dundas St West At Kipling Ave","43.6407","-79.53453","300,40"
"24339","Eglinton Ave East At Midland Ave East Side","43.73451","-79.25765","12,300,334,116,86"
"10058","Lansdowne Ave At Tycos Dr","43.70419","-79.46033","14"
"7092","Underhill Dr At Doonaree Dr","43.74534","-79.32583","91"
"6524","Willowdale Ave At Empress Ave","43.77159","-79.40299","98"
"5490","Opposite 1859 Kingston Rd","43.69544","-79.25936","12,302"
"10091","Martin Grove Rd At Dixon Rd","43.69186","-79.57119","46"
"4883","Markham Rd At Denison St","43.84426","-79.2526","102"
"8424","Chaplin Cres At Lascelles Blvd","43.69815","-79.4006","14"
"5810","Islington Ave At Bywood Dr","43.65928","-79.52992","37,337"
"4856","Eglinton Ave West At Castle Knock Rd","43.70406","-79.4114","332,32"
"5292","High Park Loop","43.64768","-79.45804","506"
"5084","2220 Midland Ave","43.77505","-79.27403","57"
"14321","Woodbine Station","43.68644","-79.31247","91,93"
"6490","Steeles Ave West At Walkway To Plunkett Rd","43.76497","-79.57122","960,60"
"6763","Finch Ave East At Estelle Ave","43.78387","-79.39643","39,339"
"24618","Wilmington Ave At Arlstan Dr","43.76535","-79.45841","104"
"24086","Lake Shore Blvd West At Norris Cres","43.61082","-79.48995","508"
"8520","Avenue Rd At Fairlawn Ave","43.72799","-79.41803","61"
"2232","Bellamy Rd North At Braeburn Blvd South Side","43.74921","-79.23236","9"
"4897","East York Acres Parking Lot At Haldon Ave","43.69788","-79.3114","87"
"1191","Norfinch Dr At Steeles Ave West South Side","43.772808","-79.53169","84"
"4247","Coxwell Ave At Hanson St South Side","43.67956","-79.32213","22,322"
"1995","Elmhurst Dr At Albion Rd","43.72491","-79.55087","396,96"
"731","Jane St At Dundas St West","43.66542","-79.49092","35,335,935"
"4800","Dundas St West At Donnybrook Lane East Side","43.65339","-79.52441","40"
"8298","Sheffield St At Hafis Rd","43.70626","-79.47105","59"
"5186","Don Mills Rd At Cliffwood Rd (South) North Side","43.80538","-79.35493","25,325"
"3420","Dupont St At Osler St","43.66464","-79.45642","26"
"8842","Warden Ave At Ionson Blvd","43.69073","-79.27221","69"
"10314","Bay St At Queens Quay West North Side - Jack Layton Ferry Terminal","43.64169","-79.37707","19,72"
"6146","Garnett Janes Rd At Coin St","43.60143","-79.50908","110"
"3941","Dupont St At Spadina Rd East Side - Dupont Station","43.6748","-79.40677","26"
"5002","Ellesmere Rd At Parkington Cres","43.77354","-79.24584","133,38,95,395"
"4983","Steeles Ave West At Sea Hawkway","43.79008","-79.45588","353,60"
"4284","Crescent Rd At Cluny Dr","43.6775","-79.38664","82"
"6677","Bloor St West At Dovercourt Rd","43.66104","-79.42955","300"
"3772","Warden Ave At Denison St","43.82765","-79.32671","68"
"7038","Meadowvale Rd At Zoo Rd","43.81811","-79.17319","85,86"
"5826","Victoria Park Ave At Steeles Ave East","43.81531","-79.34101","24,924"
"427","Keele St At Keelegate Dr","43.73283","-79.48338","341,128,41"
"6913","Valley Woods Rd At York Mills Rd","43.75899","-79.33307","91"
"8087","Warden Ave At Bridge To Markham Theatre","43.85811","-79.33468","68"
"6451","Harbord St At Crawford St","43.65918","-79.42077","94"
"3683","Midland Ave At Midwest Rd (North)","43.76606","-79.27072","57"
"1329","Don Mills Rd At Goodview Rd","43.78399","-79.35303","25,169,325,10"
"10473","The Queensway At Colborne Lodge Dr West Side","43.63945","-79.4603","301,501,508"
"10327","St Clair Ave West At Weston Rd/ Keele St West Side","43.67251","-79.46824","312"
"4155","Dundas St East At Parliament St","43.65951","-79.36588","505"
"9546","Tycos Dr At Caledonia Rd","43.70331","-79.46428","14"
"8416","College St At Grace St","43.65499","-79.41544","306,506"
"10036","Birchmount Rd At Exford Dr","43.75507","-79.28808","17"
"10145","Eglinton Ave East At Victoria Park Ave East Side","43.72457","-79.30209","34,334"
"5789","O'Connor Dr At Woodvale Cres","43.69952","-79.3216","8,70"
"5179","Carlaw Ave At Dundas St East","43.66513","-79.34185","325,304,72"
"9556","Saint John Paul Ii S.s.","43.79059","-79.19991","116,95"
"2661","Royal York Rd At Strath Humber Crt","43.66119","-79.51739","48,73"
"744","McCowan Rd At Sandhurst Cir (North)","43.8115","-79.26899","302,129"
"298","Dundas St West At Runnymede Rd West Side","43.66565","-79.48292","40"
"6019","Spadina Rd At Hawarden Cres North Side","43.69452","-79.41506","33"
"24463","Strachan Ave At Wellington St West","43.64109","-79.41147","363"
"14175","Sheppard West Station","43.74935","-79.4621","984,329"
"7704","Coronation Dr At Manse Rd","43.76452","-79.17315","86"
"1962","King St East At Sherbourne St","43.65135","-79.36813","304,503,504,508"
"2077","Huntingwood Dr At Midland Ave West Side","43.79699","-79.28407","169"
"844","Steeles Ave West At Martin Grove Rd","43.75767","-79.60351","396,46,960,60,927"
"9606","Sheppard Ave West At Don River Blvd","43.7565","-79.43294","84,384"
"2857","1900 Sheppard Ave East","43.77575","-79.33575","385,24,167,169,85"
"6994","Prince Edward Dr South At Glenellen Dr West","43.63964","-79.50172","66"
"2828","Opposite 88 Park Lawn Rd","43.62442","-79.48409","66"
"4657","Bayview Ave At Manor Rd East","43.70704","-79.37576","11"
"10147","Warden Ave At Ellington Dr","43.75704","-79.29933","68"
"7681","Lawrence Ave West At Benton Rd","43.71015","-79.47202","352,952,52"
"9778","150 Dynamic Dr","43.8281","-79.25261","102,42"
"7404","Underhill Dr At Broadlands Blvd","43.74403","-79.32601","91"
"5228","Runnymede Rd At Dundas St West North Side","43.66609","-79.48222","79,71"
"1365","Wilmington Ave At Codsell Ave","43.75533","-79.45387","104"
"6165","Sheppard Ave East At McCowan Rd","43.78945","-79.25905","385,985,85"
"3258","Moore Ave At Lumley Ave","43.69595","-79.37622","88"
"5208","Victoria Park Ave At Medhurst Rd","43.70072","-79.29258","24,324"
"8302","Ellesmere Rd At Calthorpe Ave","43.78859","-79.18052","95,905,395"
"15049","Bathurst St At Niagara St","43.64203","-79.40198","511"
"4605","2 Sheffield St","43.70337","-79.47006","59"
"14780","Opposite 3701 Danforth Ave - Variety Village","43.69922","-79.25855","12"
"1399","Finch Ave West At Highway 27 West Side","43.73404","-79.60409","36,96,927"
"8429","Orton Park Rd At Ladysbridge Dr (South) North Side","43.76616","-79.20639","54"
"10199","Keele St At Whitburn Cres","43.73701","-79.48466","341,941,41"
"5184","Evans Ave At Carnarvon Ave","43.62014","-79.50412","15,315"
"8514","Avenue Rd At Roselawn Ave","43.70848","-79.41025","61"
"2709","Bermondsey Rd At Sunrise Ave","43.71686","-79.313156","91"
"4496","Bathurst St At Bannockburn Ave","43.73119","-79.43241","7,307"
"24199","Steeles Ave East At Don Mills Rd East Side","43.81122","-79.36011","353,953,51,53"
"4853","Danforth Rd At Horton Blvd","43.73601","-79.24703","16"
"3692","Weston Rd At Seneca Ave","43.68037","-79.47565","341,89,41"
"6429","Glencairn Ave At Dalemount Ave","43.71146","-79.43259","14"
"6792","Finch Ave East At Leslie St - Old Cummer Go Station","43.79016","-79.36907","39,339,939"
"5459","Lawrence Ave East At Don Mills Rd","43.73735","-79.34321","54"
"4227","Weston Rd At Reuben Ave","43.71881","-79.53782","165,89"
"3366","York Mills Rd At Silverdale Cres","43.75685","-79.34155","95,395"
"5015","Dufferin St At Bentworth Ave","43.72195","-79.45656","47,29,329"
"3340","Wilmington Ave At Searle Ave","43.75738","-79.45473","104"
"3419","High Park Ave At Dundas St West South Side","43.66514","-79.47027","30"
"3981","Van Horne Ave At Lucifer Dr","43.78733","-79.33795","169,10"
"9681","Danforth Ave At Victoria Park Ave","43.69105","-79.28874","113,300,20"
"4206","Van Horne Ave At Edmonton Rd East Side","43.78699","-79.3395","169,10"
"5863","St Clair Ave East At Victoria Park Ave East Side","43.70871","-79.29556","8"
"4779","Lake Shore Blvd West At Twenty Second St","43.59712","-79.52141","301,501,508"
"3437","Islington Ave At Leduc Dr North Side","43.71869","-79.55661","37,337,937"
"10179","Lawrence Ave East At Leslie St","43.73439","-79.35617","162"
"14645","Pharmacy Ave At Innisdale Dr","43.73477","-79.3011","67"
"6552","Mortimer Ave At Greenwood Ave","43.68854","-79.33563","62"
"3217","Steeles Ave West At Pine Valley Dr","43.76674","-79.56465","960,60"
"416","Cordova Ave At Dundas St West","43.64873","-79.52841","40"
"612","Pape Ave At Lipton Ave North Side","43.67989","-79.34514","322,325"
"6665","Eglinton Ave East At Redpath Ave","43.70776","-79.39294","34,56,354,334,51,54"
"9141","Keele St At Calvington Dr South Side","43.73315","-79.48371","341,128,41,120"
"471","Humber Loop At The Queensway","43.63112","-79.47887","66"
"7781","Culford Rd At George Anderson Dr","43.70315","-79.48649","59"
"8988","Yonge St At Rosehill Ave","43.68613","-79.39318","320,97"
"7467","Warden Ave At Murray Glen Dr","43.75617","-79.29923","68"
"364","Finch Ave East At Neilson Rd West Side","43.81621","-79.22854","334"
"4497","Gateway Blvd South Side At Don Mills Rd East Side","43.71005","-79.33374","100"
"5953","Bathurst St At Bloor St West","43.66501","-79.41106","307"
"9598","Sheppard Ave East At Settlers Rd","43.77454","-79.32691","385,167,169,85"
"6725","Mt Pleasant Rd At Heath St East","43.69214","-79.38392","74"
"9298","Kingston Rd At Sandown Ave","43.70896","-79.24985","12,302"
"5293","Wilmington Ave At Overbrook Pl","43.7625","-79.45663","104"
"6535","Weston Rd At Wallasey Ave","43.71848","-79.5376","165"
"24108","Don Mills Rd At Eglinton Ave East","43.72027","-79.33874","25,325,925"
"7870","Colonel Samuel Park At Opposite Humber College Cottages C-M","43.59573","-79.51597","44,944"
"9522","Cosburn Ave At Cedarvale Ave","43.69696","-79.31533","87"
"4017","Don Mills Rd At Parkway Forest Dr","43.76941","-79.34635","25,325,925"
"1589","Sheppard Ave East At Durnford Rd","43.80087","-79.15084","85"
"6379","Underpass Gate At Roywood Dr","43.76247","-79.3356","122"
"1207","Lawrence Ave East At Fern Meadow Rd","43.77178","-79.1716","354,954,54"
"1951","Ossington Ave At Davenport Rd","43.6745","-79.43079","363,63"
"6906","Finch Ave East At Winlock Park","43.78418","-79.39589","39,339"
"9143","Queen St East At Kingston Rd","43.6674","-79.31214","301,501,505"
"5651","1165 Leslie St","43.72758","-79.3514","51,54"
"7274","Lawrence Ave East At Ling Rd","43.769","-79.18293","354,954,86,54"
"6358","Ameer Ave At Baycrest Ave","43.72774","-79.44051","109"
"3124","Linkwood Lane At Windy Golfway (South)","43.71626","-79.32495","34"
"843","Steeles Ave West At Martin Grove Rd West Side","43.75773","-79.60444","396,46,927"
"9203","Spadina Ave At Queen St West South Side","43.64822","-79.39622","310,510"
"14366","Martin Ross Ave At Alness St West Side","43.77415","-79.4742","107"
"9719","Toba Dr At Montressor Dr","43.75755","-79.39153","78"
"1493","Yonge St At Irwin Ave","43.66677","-79.38543","320,97"
"2635","Dixon Rd At Havenridge Dr West Side","43.69793","-79.54334","352,52"
"8083","Yonge St At Charles St West","43.66884","-79.38628","320,97"
"1121","Bellamy Rd North At Lawrence Ave East","43.75758","-79.23507","9"
"9849","Ossington Ave At Salvador Allende Crt South Side","43.67191","-79.42989","363,63"
"5252","Rexdale Blvd At Tidemore Ave","43.71471","-79.58541","37"
"2760","Brown'S Line At Jellicoe Ave","43.5964","-79.54266","110,123,315"
"3008","Sheppard Ave East At Shaughnessy Blvd","43.77391","-79.35311","385,85"
"9568","Dundas St West At Lisgar St","43.64943","-79.42688","505"
"8152","Bayview Ave At Blythwood Rd","43.72082","-79.3787","11"
"3301","Kingston Rd At Beech Ave","43.68031","-79.29052","322,503"
"14958","Pape Station","43.68007","-79.34497","100,325,72"
"2471","Ellesmere Rd At McCowan Rd","43.77196","-79.25177","995,95,395"
"3135","Martin Grove Rd At Milkwood Ave North Side","43.73068","-79.5886","396,46,96"
"362","Farnboro Rd At Attwell Dr East Side","43.69155","-79.58687","927"
"4902","Dundas St West At Sterling Rd","43.65068","-79.44278","306,505,506"
